UEJ,NOMBRE UEJ,RUBRO,TIPO,CTA,"SUB
CTA",OBJ,ORD,"SOR
ORD",ITEM,"SUB
ITEM","SUB
ITEM 2",FUENTE,REC,SIT,DESCRIPCION,APR. INICIAL,APR. ADICIONADA,APR. REDUCIDA,APR. VIGENTE,APR BLOQUEADA,CDP,APR. DISPONIBLE,COMPROMISO,OBLIGACION,ORDEN PAGO,PAGOS,Código de entidad,Código de sector,Sector,Entidad,mes,mes_num
16-01-02,POLICÍA NACIONAL - SALUD,C-1505-0100-3-20109B,C,1505.0,100.0,3.0,20109B,,,,,Nación,10.0,CSF,"2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. SISTEMA DE BIENESTAR INTEGRAL DE LA FUERZA PÚBLICA, SUS FAMILIAS Y DE LOS VETERANOS",14683504980,0,0,14683504980,0,0.0,14683504980.0,0.0,0.0,0.0,0.0,1601,16,Defensa y policía,Policía nacional,Enero,1
16-01-02,POLICÍA NACIONAL - SALUD,C-1505-0100-4-20109B,C,1505.0,100.0,4.0,20109B,,,,,Nación,10.0,CSF,"2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. SISTEMA DE BIENESTAR INTEGRAL DE LA FUERZA PÚBLICA, SUS FAMILIAS Y DE LOS VETERANOS",2000000000,0,0,2000000000,0,0.0,2000000000.0,0.0,0.0,0.0,0.0,1601,16,Defensa y policía,Policía nacional,Enero,1
16-01-02,POLICÍA NACIONAL - SALUD,C-1599-0100-1-20109B,C,1599.0,100.0,1.0,20109B,,,,,Nación,10.0,CSF,"2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. SISTEMA DE BIENESTAR INTEGRAL DE LA FUERZA PÚBLICA, SUS FAMILIAS Y DE LOS VETERANOS - [PREVIO CONCEPTO  DNP]",2000000000,0,0,2000000000,0,0.0,2000000000.0,0.0,0.0,0.0,0.0,1601,16,Defensa y policía,Policía nacional,Enero,1
16-01-03,POLICIA NACIONAL - EDUCACION,A-01-02-01,A,1.0,2.0,1.0,,,,,,Nación,10.0,CSF,SALARIO,25472000000,0,0,25472000000,0,22713247776.2,2758752223.8,4649944546.58,0.0,0.0,0.0,1601,16,Defensa y policía,Policía nacional,Enero,1
16-01-03,POLICIA NACIONAL - EDUCACION,A-01-02-02,A,1.0,2.0,2.0,,,,,,Nación,10.0,CSF,CONTRIBUCIONES INHERENTES A LA NÓMINA,12921000000,0,0,12921000000,0,11576823266.84,1344176733.16,2404531443.0,267202400.0,267202400.0,267202400.0,1601,16,Defensa y policía,Policía nacional,Enero,1
16-01-03,POLICIA NACIONAL - EDUCACION,A-02,A,2.0,,,,,,,,Nación,10.0,CSF,ADQUISICIÓN DE BIENES  Y SERVICIOS,108825000000,0,0,108825000000,12248490069,43505950128.33,53070559802.67,10722169222.65,1245305772.21,1047741167.15,1047741167.15,1601,16,Defensa y policía,Policía nacional,Enero,1
16-01-03,POLICIA NACIONAL - EDUCACION,A-02,A,2.0,,,,,,,,Nación,16.0,SSF,ADQUISICIÓN DE BIENES  Y SERVICIOS,6935000000,0,0,6935000000,0,3190199999.61,3744800000.39,671963973.09,0.0,0.0,0.0,1601,16,Defensa y policía,Policía nacional,Enero,1
16-01-03,POLICIA NACIONAL - EDUCACION,A-03-03-01-999,A,3.0,3.0,1.0,999,,,,,Nación,10.0,CSF,OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,97044000000,0,0,97044000000,97044000000,0.0,0.0,0.0,0.0,0.0,0.0,1601,16,Defensa y policía,Policía nacional,Enero,1
16-01-03,POLICIA NACIONAL - EDUCACION,A-08-01,A,8.0,1.0,,,,,,,Nación,10.0,CSF,IMPUESTOS,1379000000,0,0,1379000000,0,265500000.0,1113500000.0,44004452.0,44004452.0,38240006.0,38240006.0,1601,16,Defensa y policía,Policía nacional,Enero,1
16-01-03,POLICIA NACIONAL - EDUCACION,C-1501-0100-1-20109B,C,1501.0,100.0,1.0,20109B,,,,,Nación,10.0,CSF,"2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. SISTEMA DE BIENESTAR INTEGRAL DE LA FUERZA PÚBLICA, SUS FAMILIAS Y DE LOS VETERANOS",19000000000,0,0,19000000000,0,1594000000.0,17406000000.0,0.0,0.0,0.0,0.0,1601,16,Defensa y policía,Policía nacional,Enero,1
16-01-03,POLICIA NACIONAL - EDUCACION,C-1599-0100-1-20109B,C,1599.0,100.0,1.0,20109B,,,,,Nación,10.0,CSF,"2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. SISTEMA DE BIENESTAR INTEGRAL DE LA FUERZA PÚBLICA, SUS FAMILIAS Y DE LOS VETERANOS",5358590110,0,0,5358590110,0,0.0,5358590110.0,0.0,0.0,0.0,0.0,1601,16,Defensa y policía,Policía nacional,Enero,1
17-01-01,MINAGRICULTURA - GESTIÓN GENERAL,A-01-01-01,A,1.0,1.0,1.0,,,,,,Nación,10.0,CSF,SALARIO,24121006000,0,0,24121006000,0,24121006000.0,0.0,1438922092.0,1438922092.0,1438922092.0,1438922092.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-01,MINAGRICULTURA - GESTIÓN GENERAL,A-01-01-02,A,1.0,1.0,2.0,,,,,,Nación,10.0,CSF,CONTRIBUCIONES INHERENTES A LA NÓMINA,8786830000,0,0,8786830000,0,8786830000.0,0.0,580242612.0,580242612.0,580242612.0,580242612.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-01,MINAGRICULTURA - GESTIÓN GENERAL,A-01-01-03,A,1.0,1.0,3.0,,,,,,Nación,10.0,CSF,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,3899237000,0,0,3899237000,0,3899237000.0,0.0,194676837.0,194676837.0,194676837.0,194676837.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-01,MINAGRICULTURA - GESTIÓN GENERAL,A-02,A,2.0,,,,,,,,Nación,10.0,CSF,ADQUISICIÓN DE BIENES  Y SERVICIOS,15682000000,0,0,15682000000,0,9646988786.0,6035011214.0,6990522011.26,89617846.3,89617846.3,89617846.3,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-01,MINAGRICULTURA - GESTIÓN GENERAL,A-03-02-02,A,3.0,2.0,2.0,,,,,,Nación,10.0,CSF,A ORGANIZACIONES INTERNACIONALES,4103000000,0,0,4103000000,0,0.0,4103000000.0,0.0,0.0,0.0,0.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-01,MINAGRICULTURA - GESTIÓN GENERAL,A-03-03-01-020,A,3.0,3.0,1.0,020,,,,,Nación,10.0,CSF,FONDO DE FOMENTO AGROPECUARIO DECRETO LEY  1279 DE 1994,428816000,0,0,428816000,0,0.0,428816000.0,0.0,0.0,0.0,0.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-01,MINAGRICULTURA - GESTIÓN GENERAL,A-03-03-01-067,A,3.0,3.0,1.0,067,,,,,Nación,10.0,CSF,"DESARROLLO DE FUNCIONES DE APOYO AL SECTOR AGROPECUARIO EN CIENCIA, TECNOLOGÍA E INNOVACIÓN A CARGO DE CORPOICA A NIVEL NACIONAL. LEY 1731 DE 2014",226754750000,0,0,226754750000,10000000000,216754750000.0,0.0,0.0,0.0,0.0,0.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-01,MINAGRICULTURA - GESTIÓN GENERAL,A-03-03-01-080,A,3.0,3.0,1.0,080,,,,,Nación,10.0,CSF,TRANSFERENCIA PARA ENTIDADES EN PROCESO DE LIQUIDACIÓN,2000000000,0,0,2000000000,0,2000000000.0,0.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-01,MINAGRICULTURA - GESTIÓN GENERAL,A-03-03-01-999,A,3.0,3.0,1.0,999,,,,,Nación,10.0,CSF,OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,30000000000,0,0,30000000000,30000000000,0.0,0.0,0.0,0.0,0.0,0.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-01,MINAGRICULTURA - GESTIÓN GENERAL,A-03-03-04-050,A,3.0,3.0,4.0,050,,,,,Nación,10.0,CSF,TRANSFERENCIA A LA SOCIEDAD FIDUCIARIA DE DESARROLLO AGROPECUARIO S.A. FIDUAGRARIA - PATRIMONIO AUTÓNOMO DE REMANENTES - INCODER EN LIQUIDACIÓN,2430000000,0,0,2430000000,0,0.0,2430000000.0,0.0,0.0,0.0,0.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-01,MINAGRICULTURA - GESTIÓN GENERAL,A-03-03-04-070,A,3.0,3.0,4.0,070,,,,,Nación,10.0,CSF,"FONDO DE FOMENTO PARA LAS MUJERES RURALES -FOMMUR, LEY 731 DE 2002",16948252000,0,0,16948252000,16948252000,0.0,0.0,0.0,0.0,0.0,0.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-01,MINAGRICULTURA - GESTIÓN GENERAL,A-03-03-04-071,A,3.0,3.0,4.0,071,,,,,Nación,10.0,CSF,"FONDO PARA EL ACCESO A LOS INSUMOS AGROPECUARIOS -FAIA, LEY 2183 DE 2022",20000000000,0,0,20000000000,5000000000,0.0,15000000000.0,0.0,0.0,0.0,0.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-01,MINAGRICULTURA - GESTIÓN GENERAL,A-03-04-02-004,A,3.0,4.0,2.0,004,,,,,Nación,10.0,CSF,BONOS PENSIONALES (DE PENSIONES),1558477000,0,0,1558477000,0,1000000000.0,558477000.0,0.0,0.0,0.0,0.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-01,MINAGRICULTURA - GESTIÓN GENERAL,A-03-04-02-009,A,3.0,4.0,2.0,009,,,,,Nación,10.0,CSF,OBLIGACIONES CONVENCIONALES PENSIONADOS DEL IDEMA (OTRAS PRESTACIONES DE JUBILACIÓN),121165000,0,0,121165000,0,0.0,121165000.0,0.0,0.0,0.0,0.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-01,MINAGRICULTURA - GESTIÓN GENERAL,A-03-04-02-012,A,3.0,4.0,2.0,012,,,,,Nación,10.0,CSF,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),186000000,0,0,186000000,0,186000000.0,0.0,11411805.0,11411805.0,11411805.0,11411805.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-01,MINAGRICULTURA - GESTIÓN GENERAL,A-03-04-02-080,A,3.0,4.0,2.0,080,,,,,Nación,10.0,CSF,MESADAS PENSIONALES DEL IDEMA (DE PENSIONES),3556452000,0,0,3556452000,0,3000000000.0,556452000.0,137198959.0,137198959.0,137198959.0,137198959.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-01,MINAGRICULTURA - GESTIÓN GENERAL,A-03-06-01-001,A,3.0,6.0,1.0,001,,,,,Nación,10.0,CSF,FORTALECIMIENTO DE LAS ASOCIACIONES Y LIGAS DE CONSUMIDORES (LEY 73 DE 1981 Y DECRETO 1320 DE 1982),846284000,0,0,846284000,846284000,0.0,0.0,0.0,0.0,0.0,0.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-01,MINAGRICULTURA - GESTIÓN GENERAL,A-03-10,A,3.0,10.0,,,,,,,Nación,10.0,CSF,SENTENCIAS Y CONCILIACIONES,4500000000,0,0,4500000000,0,4500000000.0,0.0,0.0,0.0,0.0,0.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-01,MINAGRICULTURA - GESTIÓN GENERAL,A-03-11-02-001,A,3.0,11.0,2.0,001,,,,,Nación,10.0,CSF,TRANSFERENCIAS AL SECTOR AGRÍCOLA Y SECTOR INDUSTRIAL PARA APOYO A LA PRODUCCIÓN - ARTÍCULO 1 LEY 16 DE 1990 Y ARTÍCULO 1 LEY 101 DE 1993; LEY 795 DE 2003,43526700000,0,0,43526700000,43526700000,0.0,0.0,0.0,0.0,0.0,0.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-01,MINAGRICULTURA - GESTIÓN GENERAL,A-03-11-06-004,A,3.0,11.0,6.0,004,,,,,Nación,10.0,CSF,APERTURA Y/U OPERACIÓN OFICINAS DE LA RED SOCIAL DEL BANCO AGRARIO A NIVEL NACIONAL. LEY 795 DE 2003,2330000000,0,0,2330000000,2330000000,0.0,0.0,0.0,0.0,0.0,0.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-01,MINAGRICULTURA - GESTIÓN GENERAL,A-08-01,A,8.0,1.0,,,,,,,Nación,10.0,CSF,IMPUESTOS,7737000000,0,0,7737000000,0,7737000000.0,0.0,108574813.0,108574813.0,108574813.0,108574813.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-01,MINAGRICULTURA - GESTIÓN GENERAL,A-08-03,A,8.0,3.0,,,,,,,Nación,10.0,CSF,TASAS Y DERECHOS ADMINISTRATIVOS,34000000,0,0,34000000,0,0.0,34000000.0,0.0,0.0,0.0,0.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-01,MINAGRICULTURA - GESTIÓN GENERAL,A-08-04-01,A,8.0,4.0,1.0,,,,,,Nación,11.0,SSF,CUOTA DE FISCALIZACIÓN Y AUDITAJE,3303000000,0,0,3303000000,0,0.0,3303000000.0,0.0,0.0,0.0,0.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-01,MINAGRICULTURA - GESTIÓN GENERAL,C-1701-1100-4-51103F,C,1701.0,1100.0,4.0,51103F,,,,,Nación,10.0,CSF,5. CONVERGENCIA REGIONAL / F. PROVISIÓN Y MEJORAMIENTO DE VIVIENDA RURAL,40000000000,0,0,40000000000,0,209000000.0,39791000000.0,0.0,0.0,0.0,0.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-01,MINAGRICULTURA - GESTIÓN GENERAL,C-1702-1100-19-30101B,C,1702.0,1100.0,19.0,30101B,,,,,Nación,10.0,CSF,3. DERECHO HUMANO A LA ALIMENTACIÓN / B. PROVEER ACCESO A FACTORES PRODUCTIVOS EN FORMA OPORTUNA Y SIMULTÁNEA,5000000000,0,0,5000000000,0,0.0,5000000000.0,0.0,0.0,0.0,0.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-01,MINAGRICULTURA - GESTIÓN GENERAL,C-1702-1100-19-30101B,C,1702.0,1100.0,19.0,30101B,,,,,Nación,13.0,CSF,3. DERECHO HUMANO A LA ALIMENTACIÓN / B. PROVEER ACCESO A FACTORES PRODUCTIVOS EN FORMA OPORTUNA Y SIMULTÁNEA,55000000000,0,0,55000000000,0,0.0,55000000000.0,0.0,0.0,0.0,0.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-01,MINAGRICULTURA - GESTIÓN GENERAL,C-1702-1100-19-30101B,C,1702.0,1100.0,19.0,30101B,,,,,Nación,15.0,CSF,3. DERECHO HUMANO A LA ALIMENTACIÓN / B. PROVEER ACCESO A FACTORES PRODUCTIVOS EN FORMA OPORTUNA Y SIMULTÁNEA,3102000000,0,0,3102000000,0,0.0,3102000000.0,0.0,0.0,0.0,0.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-01,MINAGRICULTURA - GESTIÓN GENERAL,C-1702-1100-20-30101B,C,1702.0,1100.0,20.0,30101B,,,,,Nación,10.0,CSF,3. DERECHO HUMANO A LA ALIMENTACIÓN / B. PROVEER ACCESO A FACTORES PRODUCTIVOS EN FORMA OPORTUNA Y SIMULTÁNEA,60000000000,0,0,60000000000,0,323910000.0,59676090000.0,56500000.0,0.0,0.0,0.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-01,MINAGRICULTURA - GESTIÓN GENERAL,C-1702-1100-21-30101B,C,1702.0,1100.0,21.0,30101B,,,,,Nación,10.0,CSF,3. DERECHO HUMANO A LA ALIMENTACIÓN / B. PROVEER ACCESO A FACTORES PRODUCTIVOS EN FORMA OPORTUNA Y SIMULTÁNEA,100000000000,0,0,100000000000,0,1034600000.0,98965400000.0,537386375.0,0.0,0.0,0.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-01,MINAGRICULTURA - GESTIÓN GENERAL,C-1703-1100-8-30101B,C,1703.0,1100.0,8.0,30101B,,,,,Nación,10.0,CSF,3. DERECHO HUMANO A LA ALIMENTACIÓN / B. PROVEER ACCESO A FACTORES PRODUCTIVOS EN FORMA OPORTUNA Y SIMULTÁNEA,480000000000,0,0,480000000000,0,183058884599.0,296941115401.0,10000000.0,0.0,0.0,0.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-01,MINAGRICULTURA - GESTIÓN GENERAL,C-1708-1100-3-40403A,C,1708.0,1100.0,3.0,40403A,,,,,Nación,10.0,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / A. MODELOS DE PRODUCCIÓN SOSTENIBLE Y REGENERATIVOS EN AGRICULTURA Y GANADERÍA",4581915307,0,0,4581915307,0,471500000.0,4110415307.0,0.0,0.0,0.0,0.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-01,MINAGRICULTURA - GESTIÓN GENERAL,C-1708-1100-3-40403A,C,1708.0,1100.0,3.0,40403A,,,,,Nación,14.0,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / A. MODELOS DE PRODUCCIÓN SOSTENIBLE Y REGENERATIVOS EN AGRICULTURA Y GANADERÍA",22103650733,0,0,22103650733,0,0.0,22103650733.0,0.0,0.0,0.0,0.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-01,MINAGRICULTURA - GESTIÓN GENERAL,C-1708-1100-3-40403A,C,1708.0,1100.0,3.0,40403A,,,,,Nación,15.0,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / A. MODELOS DE PRODUCCIÓN SOSTENIBLE Y REGENERATIVOS EN AGRICULTURA Y GANADERÍA",30212433960,0,0,30212433960,0,0.0,30212433960.0,0.0,0.0,0.0,0.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-01,MINAGRICULTURA - GESTIÓN GENERAL,C-1708-1100-5-40403A,C,1708.0,1100.0,5.0,40403A,,,,,Nación,10.0,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / A. MODELOS DE PRODUCCIÓN SOSTENIBLE Y REGENERATIVOS EN AGRICULTURA Y GANADERÍA",15000000000,0,0,15000000000,0,245750000.0,14754250000.0,10000000.0,0.0,0.0,0.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-01,MINAGRICULTURA - GESTIÓN GENERAL,C-1709-1100-6-30101B,C,1709.0,1100.0,6.0,30101B,,,,,Nación,10.0,CSF,3. DERECHO HUMANO A LA ALIMENTACIÓN / B. PROVEER ACCESO A FACTORES PRODUCTIVOS EN FORMA OPORTUNA Y SIMULTÁNEA,130000000000,0,0,130000000000,0,5874557718.0,124125442282.0,1872522645.0,0.0,0.0,0.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-01,MINAGRICULTURA - GESTIÓN GENERAL,C-1799-1100-9-53105B,C,1799.0,1100.0,9.0,53105B,,,,,Nación,10.0,CSF,5. CONVERGENCIA REGIONAL / B. ENTIDADES PÚBLICAS TERRITORIALES Y NACIONALES FORTALECIDAS,33157874072,0,0,33157874072,0,25131926371.0,8025947701.0,24765576371.0,1378348366.0,1378348366.0,1378348366.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-01,MINAGRICULTURA - GESTIÓN GENERAL,C-1799-1100-16-30206D,C,1799.0,1100.0,16.0,30206D,,,,,Nación,10.0,CSF,3. DERECHO HUMANO A LA ALIMENTACIÓN / D. MINISTERIO DE AGRICULTURA Y DESARROLLO RURAL COMO RECTOR DEL DISEÑO DE POLÍTICA,12000000000,0,0,12000000000,0,1586680000.0,10413320000.0,547100000.0,0.0,0.0,0.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-01,MINAGRICULTURA - GESTIÓN GENERAL,C-1799-1100-17-30206D,C,1799.0,1100.0,17.0,30206D,,,,,Nación,10.0,CSF,3. DERECHO HUMANO A LA ALIMENTACIÓN / D. MINISTERIO DE AGRICULTURA Y DESARROLLO RURAL COMO RECTOR DEL DISEÑO DE POLÍTICA,41714806792,0,0,41714806792,0,7466812638.0,34247994154.0,2216418451.0,0.0,0.0,0.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-01,MINAGRICULTURA - GESTIÓN GENERAL,C-1799-1100-19-30206D,C,1799.0,1100.0,19.0,30206D,,,,,Nación,10.0,CSF,3. DERECHO HUMANO A LA ALIMENTACIÓN / D. MINISTERIO DE AGRICULTURA Y DESARROLLO RURAL COMO RECTOR DEL DISEÑO DE POLÍTICA,14000000000,0,0,14000000000,0,8695358265.0,5304641735.0,3587619746.0,0.0,0.0,0.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-01,MINAGRICULTURA - GESTIÓN GENERAL,C-1799-1100-20-30206D,C,1799.0,1100.0,20.0,30206D,,,,,Nación,10.0,CSF,3. DERECHO HUMANO A LA ALIMENTACIÓN / D. MINISTERIO DE AGRICULTURA Y DESARROLLO RURAL COMO RECTOR DEL DISEÑO DE POLÍTICA,10000000000,0,0,10000000000,0,3561533334.0,6438466666.0,231333334.0,0.0,0.0,0.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-06,"UNIDAD DE PLANIFICACION DE TIERRAS RURALES, ADECUACION DE TIERRAS Y USOS AGROPECUARIOS (UPRA)",A-01-01-01,A,1.0,1.0,1.0,,,,,,Nación,10.0,CSF,SALARIO,7170502000,0,0,7170502000,0,7170502000.0,0.0,479417283.0,479417283.0,479417283.0,479417283.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-06,"UNIDAD DE PLANIFICACION DE TIERRAS RURALES, ADECUACION DE TIERRAS Y USOS AGROPECUARIOS (UPRA)",A-01-01-02,A,1.0,1.0,2.0,,,,,,Nación,10.0,CSF,CONTRIBUCIONES INHERENTES A LA NÓMINA,2622333000,0,0,2622333000,0,2622333000.0,0.0,181689405.0,181689405.0,181689405.0,181689405.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-06,"UNIDAD DE PLANIFICACION DE TIERRAS RURALES, ADECUACION DE TIERRAS Y USOS AGROPECUARIOS (UPRA)",A-01-01-03,A,1.0,1.0,3.0,,,,,,Nación,10.0,CSF,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,1134601000,0,0,1134601000,0,1134601000.0,0.0,42725224.0,42725224.0,42725224.0,42725224.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-06,"UNIDAD DE PLANIFICACION DE TIERRAS RURALES, ADECUACION DE TIERRAS Y USOS AGROPECUARIOS (UPRA)",A-02,A,2.0,,,,,,,,Nación,10.0,CSF,ADQUISICIÓN DE BIENES  Y SERVICIOS,2919381000,0,0,2919381000,0,2919381000.0,0.0,1994840477.0,157275544.0,157275544.0,157275544.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-06,"UNIDAD DE PLANIFICACION DE TIERRAS RURALES, ADECUACION DE TIERRAS Y USOS AGROPECUARIOS (UPRA)",A-03-04-02-012,A,3.0,4.0,2.0,012,,,,,Nación,10.0,CSF,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),36755000,0,0,36755000,0,36755000.0,0.0,191995.0,191995.0,191995.0,191995.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-06,"UNIDAD DE PLANIFICACION DE TIERRAS RURALES, ADECUACION DE TIERRAS Y USOS AGROPECUARIOS (UPRA)",A-08-03,A,8.0,3.0,,,,,,,Nación,10.0,CSF,TASAS Y DERECHOS ADMINISTRATIVOS,413000,0,0,413000,0,0.0,413000.0,0.0,0.0,0.0,0.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-06,"UNIDAD DE PLANIFICACION DE TIERRAS RURALES, ADECUACION DE TIERRAS Y USOS AGROPECUARIOS (UPRA)",A-08-04-01,A,8.0,4.0,1.0,,,,,,Nación,11.0,SSF,CUOTA DE FISCALIZACIÓN Y AUDITAJE,116600000,0,0,116600000,0,0.0,116600000.0,0.0,0.0,0.0,0.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-06,"UNIDAD DE PLANIFICACION DE TIERRAS RURALES, ADECUACION DE TIERRAS Y USOS AGROPECUARIOS (UPRA)",C-1704-1100-9-30101A,C,1704.0,1100.0,9.0,30101A,,,,,Nación,10.0,CSF,3. DERECHO HUMANO A LA ALIMENTACIÓN / A. ORDENAR LA PRODUCCIÓN AGROPECUARIA,15000000000,0,0,15000000000,0,14999805000.0,195000.0,4018106208.0,0.0,0.0,0.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
17-01-06,"UNIDAD DE PLANIFICACION DE TIERRAS RURALES, ADECUACION DE TIERRAS Y USOS AGROPECUARIOS (UPRA)",C-1704-1100-10-30206C,C,1704.0,1100.0,10.0,30206C,,,,,Nación,10.0,CSF,3. DERECHO HUMANO A LA ALIMENTACIÓN / C. PRODUCCIÓN DE INFORMACIÓN PARA MEJORAR LA TOMA DE DECISIONES,8000000000,0,0,8000000000,0,7999257500.0,742500.0,1680250000.0,0.0,0.0,0.0,1701,17,Agricultura y desarrollo rural,Ministerio de agricultura y desarrollo rural,Enero,1
